Commanded I,Weight,torque_real
0.13750000298023224,1.5,0.009792177006602287
0.48750001192092896,1.5,0.014721919782459736
0.8500000238418579,2.0,0.02344258688390255
1.212499976158142,11.0,0.03769572451710701
1.5625,16.8,0.04564734548330307
1.9249999523162842,22.0,0.041162166744470596
2.262500047683716,28.0,0.07015834003686905
2.612499952316284,35.2,0.07646892219781876
2.9625000953674316,41.8,0.08232881128787994
3.3125,49.6,0.0922081395983696
3.6624999046325684,57.1,0.09713879972696304
4.012499809265137,69.7,0.11424612998962402
4.349999904632568,76.3,0.12100686132907867
4.699999809265137,82.4,0.1277623176574707
5.074999809265137,88.8,0.1409008651971817
5.4375,95.1,0.15382258594036102
5.8125,101.4,0.16210605204105377
6.175000190734863,107.6,0.17281576991081238
6.550000190734863,119.8,0.17946238815784454
6.925000190734863,126.0,0.19127708673477173
7.25,132.3,0.20557986199855804
7.599999904632568,138.0,0.21243533492088318
7.962500095367432,143.7,0.22454388439655304
8.3125,149.9,0.23446030914783478
8.6875,155.9,0.24219201505184174
9.024999618530273,161.0,0.24393494427204132
9.350000381469727,171.2,0.259569376707077
9.725000381469727,176.4,0.27164405584335327
10.087499618530273,181.4,0.28426262736320496
10.449999809265137,186.5,0.30421948432922363
10.8125,191.3,0.3008802533149719
11.175000190734863,196.4,0.31398463249206543
11.524999618530273,201.7,0.32315561175346375
11.875,207.0,0.3322427570819855
12.25,217.9,0.33849194645881653
12.612500190734863,223.2,0.35323330760002136
12.975000381469727,228.4,0.3642236590385437
13.337499618530273,233.7,0.36754560470581055
13.6875,238.5,0.3796127438545227
14.050000190734863,243.4,0.3905988335609436
14.375,248.6,0.3991106450557709
14.725000381469727,258.3,0.4142700135707855
15.0625,262.3,0.41489219665527344
15.425000190734863,267.1,0.42694056034088135
15.762499809265137,272.0,0.43959102034568787
16.125,277.0,0.4481162428855896
16.475000381469727,281.7,0.45769011974334717
16.8125,285.8,0.46702805161476135
17.174999237060547,290.2,0.4784630537033081
17.524999618530273,298.7,0.48758435249328613
17.887500762939453,301.8,0.49363306164741516
18.25,304.3,0.5058758854866028
18.575000762939453,307.0,0.5131285786628723
18.9375,309.9,0.5282713174819946
19.299999237060547,313.6,0.5385349988937378
19.649999618530273,320.5,0.5473813414573669
20.0,330.6,0.5575459599494934
20.387500762939453,349.5,0.567919135093689
20.725000381469727,355.8,0.5781641602516174
21.075000762939453,362.2,0.5893598794937134
21.450000762939453,367.8,0.5951597094535828
21.774999618530273,372.5,0.6070047616958618
22.137500762939453,377.6,0.6205578446388245
22.487499237060547,382.0,0.6207035779953003
22.837499618530273,386.0,0.6393960118293762
23.200000762939453,393.0,0.6440003514289856
23.549999237060547,396.6,0.6521739959716797
23.899999618530273,400.0,0.6616435647010803
24.262500762939453,403.4,0.6753392219543457
24.637500762939453,407.8,0.687458336353302
24.962499618530273,412.6,0.6990380883216858
25.350000381469727,416.9,0.7040435075759888
25.712499618530273,426.4,0.7170771956443787
26.075000762939453,431.2,0.7274783849716187
26.399999618530273,436.5,0.7335384488105774
26.725000381469727,441.4,0.75078946352005
27.087499618530273,445.4,0.7555243968963623
27.450000762939453,449.8,0.7626422643661499
27.825000762939453,454.4,0.7748870849609375
28.212499618530273,459.6,0.7889698147773743
28.587499618530273,468.5,0.8000373840332031
28.924999237060547,472.7,0.8054409027099609
29.262500762939453,477.3,0.8130642771720886
29.649999618530273,482.3,0.8216327428817749
30.012500762939453,488.0,0.8298331499099731
30.375,493.4,0.8447704911231995
30.725000381469727,497.6,0.8503579497337341
31.0625,501.6,0.8648124933242798
31.412500381469727,510.0,0.8758098483085632
31.774999618530273,513.6,0.8849654197692871
32.099998474121094,517.2,0.8963533043861389
32.45000076293945,520.3,0.9056941866874695
32.787498474121094,523.9,0.9161938428878784
33.150001525878906,527.7,0.9237186908721924
33.5,531.8,0.9298036694526672
33.86249923706055,538.5,0.9395299553871155
34.212501525878906,541.6,0.9463731050491333
34.57500076293945,545.0,0.9665138721466064
34.9375,548.5,0.9744245409965515
35.287498474121094,552.1,0.9864026308059692
35.63750076293945,555.9,0.9924303889274597
36.0,560.2,1.0035303831100464
36.36249923706055,564.7,1.007107138633728
36.724998474121094,571.5,1.0179849863052368
37.07500076293945,574.3,1.034801959991455
37.4375,577.1,1.0463435649871826
37.79999923706055,580.2,1.0444753170013428
38.13750076293945,583.8,1.0632777214050293
38.5,587.0,1.0762131214141846
38.849998474121094,590.1,1.082679271697998
39.20000076293945,593.9,1.0988014936447144
39.5625,603.2,1.0984902381896973
39.92499923706055,607.6,1.1150503158569336
40.26250076293945,611.4,1.1247304677963257
40.587501525878906,614.9,1.1311968564987183
40.95000076293945,618.5,1.145571231842041
41.29999923706055,622.0,1.1541876792907715
41.63750076293945,625.7,1.1574382781982422
42.0,629.1,1.1660549640655518
42.349998474121094,636.3,1.1790580749511719
42.724998474121094,640.0,1.188325047492981
43.07500076293945,643.0,1.199535608291626
43.4375,645.6,1.2128292322158813
43.79999923706055,649.1,1.2178428173065186
44.150001525878906,652.8,1.2272206544876099
44.48749923706055,656.0,1.23908269405365
44.86249923706055,662.5,1.2459211349487305
45.212501525878906,665.7,1.266404151916504
45.599998474121094,669.1,1.2671154737472534
45.974998474121094,672.7,1.2764637470245361
46.349998474121094,676.2,1.29373037815094
46.70000076293945,679.2,1.3034700155258179
47.0625,682.0,1.3080841302871704
47.42499923706055,684.8,1.3084722757339478
