Commanded I,Weight,torque_real
0.49000000953674316,1.9,0.015072433277964592
0.6299999952316284,4.7,0.01979806087911129
0.7749999761581421,8.0,0.017269078642129898
0.9200000166893005,10.6,0.028046458959579468
1.065000057220459,12.5,0.029147906228899956
1.2100000381469727,14.5,0.029148848727345467
1.350000023841858,17.8,0.0388297364115715
1.4950000047683716,20.9,0.03729620203375816
1.6349999904632568,25.8,0.04927521571516991
1.774999976158142,28.2,0.059090107679367065
1.9249999523162842,31.6,0.0505441278219223
2.065000057220459,35.0,0.05623688921332359
2.2049999237060547,37.6,0.06811089813709259
2.3499999046325684,40.2,0.07271941751241684
2.484999895095825,42.6,0.0697077140212059
2.630000114440918,48.5,0.07525838166475296
2.7699999809265137,51.3,0.07383742928504944
2.9100000858306885,53.6,0.08095412701368332
3.055000066757202,56.0,0.09060381352901459
3.194999933242798,58.9,0.08513865619897842
3.3350000381469727,61.7,0.08848287910223007
3.4549999237060547,64.0,0.1009814590215683
3.6050000190734863,66.2,0.10135466605424881
3.740000009536743,71.2,0.10927193611860275
3.884999990463257,72.8,0.11009134352207184
4.025000095367432,74.4,0.11320968717336655
4.179999828338623,77.2,0.11998225003480911
4.335000038146973,80.2,0.11517013609409332
4.46999979019165,82.7,0.12253586947917938
4.610000133514404,84.8,0.12705816328525543
4.760000228881836,85.8,0.1318722367286682
4.900000095367432,90.5,0.13441947102546692
5.039999961853027,93.2,0.14658589661121368
5.179999828338623,96.6,0.1335909366607666
5.329999923706055,99.4,0.14941585063934326
5.474999904632568,101.5,0.15506397187709808
5.625,103.7,0.1528213769197464
5.764999866485596,105.9,0.15960678458213806
5.909999847412109,108.2,0.16524982452392578
6.054999828338623,109.5,0.16725470125675201
6.199999809265137,112.2,0.1743125021457672
6.340000152587891,114.5,0.17599749565124512
6.480000019073486,116.3,0.1768592894077301
6.625,117.4,0.18398581445217133
6.760000228881836,119.2,0.18399479985237122
6.889999866485596,121.2,0.19445903599262238
7.03000020980835,125.0,0.19102743268013
7.179999828338623,126.9,0.20098945498466492
7.324999809265137,128.7,0.200749933719635
7.465000152587891,130.8,0.20917312800884247
7.605000019073486,132.3,0.21197950839996338
7.739999771118164,134.4,0.21569009125232697
7.875,137.8,0.21709290146827698
8.020000457763672,140.6,0.2227143794298172
8.145000457763672,145.8,0.2285717874765396
8.289999961853027,148.7,0.23202529549598694
8.4350004196167,150.6,0.23805126547813416
8.579999923706055,152.3,0.2422603815793991
8.725000381469727,154.8,0.24761737883090973
8.869999885559082,157.4,0.24853043258190155
9.005000114440918,159.4,0.2557823956012726
9.145000457763672,161.0,0.2543823719024658
9.300000190734863,165.6,0.2582785487174988
9.4399995803833,167.6,0.2577998638153076
9.579999923706055,170.1,0.2736667990684509
9.725000381469727,172.3,0.2683134973049164
9.864999771118164,174.2,0.2706480622291565
10.010000228881836,176.2,0.27460819482803345
10.154999732971191,178.3,0.28626352548599243
10.295000076293945,182.4,0.28881150484085083
10.4399995803833,184.4,0.29132023453712463
10.574999809265137,186.7,0.2914202809333801
10.720000267028809,188.5,0.2993474304676056
10.864999771118164,190.3,0.3009682297706604
11.0,191.8,0.3007483184337616
11.154999732971191,193.5,0.31081315875053406
11.3149995803833,195.6,0.3171502649784088
11.460000038146973,199.5,0.31872329115867615
11.604999542236328,201.6,0.3241803050041199
11.739999771118164,203.6,0.3240804076194763
11.880000114440918,205.3,0.32598453760147095
12.020000457763672,207.2,0.33458656072616577
12.164999961853027,209.4,0.3389539122581482
12.305000305175781,211.4,0.34766194224357605
12.454999923706055,213.2,0.345289409160614
12.595000267028809,217.1,0.3486441671848297
12.739999771118164,218.9,0.3508319854736328
12.885000228881836,220.8,0.36148884892463684
13.024999618530273,223.1,0.35857072472572327
13.170000076293945,225.3,0.37239575386047363
13.319999694824219,226.9,0.36927708983421326
13.460000038146973,228.7,0.3776646554470062
13.604999542236328,233.0,0.37717825174331665
13.744999885559082,235.5,0.38343319296836853
13.885000228881836,237.4,0.3899577558040619
14.020000457763672,239.6,0.3901291489601135
14.164999961853027,242.4,0.395498126745224
14.300000190734863,244.8,0.4033964276313782
