Commanded I,Weight,torque_real
0.887499988079071,1.4,0.02650352753698826
1.2374999523162842,10.7,0.02937849424779415
1.600000023841858,16.6,0.04696077108383179
1.975000023841858,22.1,0.055985741317272186
2.325000047683716,28.0,0.061331856995821
2.6875,35.0,0.076008640229702
3.049999952316284,41.9,0.08286616951227188
3.4000000953674316,49.4,0.09652125835418701
3.762500047683716,56.4,0.10445708781480789
4.137499809265137,70.2,0.1134185791015625
4.462500095367432,76.9,0.12220685929059982
4.8125,83.6,0.12817227840423584
5.175000190734863,89.9,0.13950799405574799
5.525000095367432,95.9,0.15924350917339325
5.887499809265137,101.7,0.16135893762111664
6.25,107.3,0.16652727127075195
6.587500095367432,118.7,0.18790316581726074
6.987500190734863,124.5,0.19025994837284088
7.375,129.7,0.20543637871742249
7.762499809265137,134.3,0.21813775599002838
8.175000190734863,139.3,0.22323188185691833
8.550000190734863,145.2,0.24073033034801483
8.899999618530273,150.9,0.24817895889282227
9.262499809265137,155.1,0.2575170397758484
9.612500190734863,165.9,0.26626595854759216
9.962499618530273,172.2,0.2726907432079315
10.324999809265137,179.6,0.284074991941452
10.675000190734863,187.4,0.298372745513916
11.050000190734863,194.6,0.30463945865631104
11.399999618530273,200.9,0.31501108407974243
11.725000381469727,206.8,0.33061012625694275
12.074999809265137,212.9,0.3390948474407196
12.412500381469727,223.8,0.34826865792274475
12.75,228.8,0.34913912415504456
13.100000381469727,234.2,0.36387285590171814
13.449999809265137,239.5,0.37525802850723267
13.787500381469727,243.9,0.38835984468460083
14.162500381469727,248.7,0.3972824215888977
14.512499809265137,253.9,0.40097883343696594
14.862500190734863,265.0,0.4140792787075043
15.199999809265137,270.5,0.42590513825416565
15.574999809265137,275.5,0.43336620926856995
15.9375,280.4,0.4462973177433014
16.287500381469727,285.6,0.451026976108551
16.637500762939453,291.4,0.46430546045303345
17.0,295.9,0.4715874195098877
17.350000381469727,300.3,0.4838404655456543
17.700000762939453,311.0,0.49712759256362915
18.049999237060547,316.2,0.49899810552597046
18.412500381469727,321.0,0.514778196811676
18.762500762939453,326.2,0.5203779935836792
19.137500762939453,331.4,0.5320101976394653
19.475000381469727,336.8,0.5421963930130005
19.837499618530273,342.0,0.5600441098213196
20.1875,346.8,0.559812605381012
20.537500381469727,355.8,0.5785316228866577
20.887500762939453,360.4,0.585182785987854
21.225000381469727,365.3,0.5920242071151733
21.587499618530273,370.3,0.5959693789482117
21.9375,375.3,0.6134069561958313
22.299999237060547,380.3,0.6212968230247498
22.649999618530273,385.1,0.6323140263557434
22.987499237060547,389.9,0.6412503123283386
23.337499618530273,399.0,0.6539099216461182
23.6875,403.5,0.6642980575561523
24.012500762939453,407.8,0.6638939380645752
24.375,411.8,0.6763169765472412
24.725000381469727,416.5,0.6902500987052917
25.0625,421.3,0.6979151368141174
25.462499618530273,426.0,0.7093213796615601
25.850000381469727,434.9,0.7203807234764099
26.212499618530273,439.7,0.7326287627220154
26.575000762939453,444.7,0.7440704703330994
26.9375,449.1,0.7534212470054626
27.299999237060547,452.5,0.7586907148361206
27.662500381469727,456.6,0.7665563821792603
28.0,461.9,0.775414764881134
28.362499237060547,466.8,0.7922618985176086
28.712499618530273,476.2,0.7958165407180786
29.0625,480.6,0.8025335669517517
29.412500381469727,484.5,0.8204561471939087
29.762500762939453,488.7,0.8288572430610657
30.112499237060547,492.9,0.8404524326324463
30.462499618530273,496.7,0.8508524298667908
30.825000762939453,500.8,0.8544057011604309
31.174999237060547,505.7,0.8644276261329651
31.549999237060547,514.0,0.882850706577301
31.887500762939453,517.7,0.8896982073783875
32.23749923706055,521.7,0.8981752991676331
32.587501525878906,525.4,0.9081234931945801
32.95000076293945,529.7,0.9182320237159729
33.29999923706055,534.2,0.9281504154205322
33.650001525878906,537.9,0.9419542551040649
34.025001525878906,546.2,0.9456044435501099
34.36249923706055,550.8,0.9586014747619629
34.70000076293945,554.6,0.9676647782325745
35.0625,557.8,0.9767337441444397
35.412498474121094,561.8,0.983387291431427
35.775001525878906,566.3,0.9963759183883667
36.125,570.4,1.0065064430236816
36.474998474121094,573.9,1.0166363716125488
36.849998474121094,581.4,1.0262675285339355
37.1875,585.1,1.0327298641204834
37.54999923706055,589.0,1.0478636026382446
37.912498474121094,593.4,1.0535557270050049
38.26250076293945,596.6,1.06466805934906
38.599998474121094,599.0,1.0783390998840332
38.962501525878906,603.0,1.0855646133422852
39.32500076293945,606.7,1.1000112295150757
39.67499923706055,614.1,1.0995557308197021
40.04999923706055,618.1,1.1132410764694214
40.412498474121094,621.8,1.125546932220459
40.76250076293945,625.4,1.1376608610153198
41.125,628.9,1.1499547958374023
41.474998474121094,632.7,1.15488600730896
41.837501525878906,636.7,1.1682289838790894
42.1875,640.1,1.1768759489059448
42.537498474121094,646.8,1.1859126091003418
42.875,650.9,1.1966549158096313
43.26250076293945,655.4,1.205632209777832
43.625,659.6,1.2182948589324951
43.974998474121094,663.9,1.2255122661590576
44.337501525878906,668.2,1.23331880569458
44.6875,671.3,1.2441513538360596
45.037498474121094,677.5,1.2541965246200562
45.400001525878906,681.0,1.2631810903549194
45.76250076293945,684.9,1.2739346027374268
46.11249923706055,687.8,1.2829570770263672
46.48749923706055,690.5,1.2905008792877197
46.82500076293945,693.3,1.3002527952194214
47.1875,696.1,1.3185898065567017
47.537498474121094,699.0,1.319326639175415
