Commanded I,Weight,torque_real
0.4903677701950073,1.2,0.015632975846529007
0.735551655292511,5.9,0.02158842608332634
0.9894921183586121,9.8,0.028446713462471962
1.2346760034561157,13.6,0.033844973891973495
1.4798599481582642,17.4,0.03969447314739227
1.7425569295883179,21.4,0.042073581367731094
1.9877407550811768,25.2,0.0634184330701828
2.2416813373565674,30.0,0.060165248811244965
2.4693520069122314,40.7,0.06802651286125183
2.71453595161438,45.2,0.07837799936532974
2.9597198963165283,50.6,0.08287319540977478
3.1961472034454346,56.3,0.08477766811847687
3.432574510574341,61.3,0.09601360559463501
3.67775821685791,65.9,0.10490769147872925
3.9229421615600586,70.2,0.11210449039936066
4.185639381408691,74.3,0.11861896514892578
4.448336124420166,83.4,0.12269215285778046
4.6935200691223145,88.4,0.12929219007492065
4.956217288970947,92.9,0.1374375820159912
5.183887958526611,97.6,0.14823925495147705
5.42907190322876,102.1,0.14501817524433136
5.68301248550415,106.5,0.16062597930431366
5.928195953369141,111.0,0.16603665053844452
6.182136535644531,115.0,0.17507851123809814
6.42732048034668,123.5,0.17653824388980865
6.68126106262207,127.3,0.1904042810201645
6.926445007324219,131.1,0.18981803953647614
7.171628952026367,134.9,0.2030976116657257
7.416812419891357,138.4,0.19726425409317017
7.67950963973999,142.2,0.20892319083213806
7.924693584442139,146.2,0.2182668149471283
8.169877052307129,150.2,0.22571703791618347
8.42381763458252,157.9,0.23009106516838074
8.686514854431152,161.2,0.23883013427257538
8.9316987991333,164.7,0.24647900462150574
9.168126106262207,168.7,0.25647586584091187
9.43082332611084,172.4,0.2622876763343811
9.68476390838623,176.1,0.2738923132419586
9.921191215515137,179.5,0.27493175864219666
10.157618522644043,187.4,0.2865637540817261
10.402802467346191,190.9,0.2890562117099762
10.656742095947266,194.2,0.3000567555427551
10.901926040649414,198.2,0.30047816038131714
11.155866622924805,202.0,0.309611976146698
11.401050567626953,205.6,0.31521928310394287
11.63747787475586,209.7,0.3278872072696686
11.89141845703125,213.6,0.3326636850833893
12.136602401733398,220.3,0.33702775835990906
12.364273071289062,224.1,0.34117457270622253
12.626970291137695,227.3,0.3457615077495575
12.89842414855957,230.8,0.3581903278827667
13.152364730834961,234.7,0.3650541305541992
13.415060997009277,238.6,0.3747997581958771
13.669001579284668,242.4,0.38913694024086
13.896672248840332,246.3,0.39040565490722656
14.133099555969238,253.9,0.39494794607162476
14.387040138244629,257.3,0.4009738266468048
14.632224082946777,260.5,0.41136378049850464
14.868651390075684,263.7,0.4130449593067169
