Commanded I,Weight,torque_real
0.550000011920929,1.7,0.018660923466086388
0.7250000238418579,4.2,0.015670891851186752
0.8999999761581421,7.2,0.02842908538877964
1.0812499523162842,10.4,0.03431868925690651
1.25,13.4,0.0397026464343071
1.4375,16.3,0.04269605129957199
1.6124999523162842,19.3,0.044889941811561584
1.7937500476837158,22.0,0.0463959239423275
1.975000023841858,26.7,0.06247958913445473
2.1500000953674316,29.4,0.060870248824357986
2.325000047683716,32.5,0.06365115940570831
2.518749952316284,35.7,0.06499620527029037
2.6875,39.4,0.07911805808544159
2.875,43.2,0.07655424624681473
3.043750047683716,47.3,0.08887140452861786
3.231250047683716,55.3,0.09563606232404709
3.40625,59.0,0.09798714518547058
3.581249952316284,62.0,0.09758701920509338
3.75,65.3,0.10765810310840607
3.9375,68.8,0.11390850692987442
4.0625,72.6,0.1184665635228157
4.256249904632568,77.0,0.11996667087078094
4.425000190734863,80.8,0.12125615030527115
4.606249809265137,87.3,0.12723809480667114
4.787499904632568,90.8,0.13271549344062805
4.96875,93.9,0.1370684951543808
5.137499809265137,97.0,0.14222289621829987
5.324999809265137,99.7,0.15125952661037445
5.493750095367432,102.3,0.15647223591804504
5.681250095367432,105.3,0.1602981686592102
5.849999904632568,108.0,0.16328869760036469
6.025000095367432,114.4,0.17303568124771118
6.224999904632568,116.8,0.17381754517555237
6.412499904632568,119.8,0.18492622673511505
6.581250190734863,123.4,0.18564541637897491
6.762499809265137,126.9,0.19023501873016357
6.9375,129.5,0.194681316614151
7.125,131.9,0.1991329789161682
7.300000190734863,136.9,0.20815299451351166
7.474999904632568,139.9,0.2104661464691162
7.662499904632568,143.3,0.21793371438980103
7.84375,146.3,0.21786732971668243
8.018750190734863,148.6,0.22691886126995087
8.193750381469727,151.2,0.2290889173746109
8.368749618530273,154.4,0.23591555655002594
8.556249618530273,157.3,0.23656387627124786
8.743749618530273,161.5,0.24639751017093658
8.925000190734863,163.9,0.25008246302604675
9.106249809265137,166.4,0.25384148955345154
9.287500381469727,169.2,0.26212671399116516
9.475000381469727,172.7,0.262825071811676
9.643750190734863,176.4,0.2725427746772766
9.824999809265137,179.9,0.271079421043396
10.0,183.2,0.2785305380821228
10.175000190734863,189.2,0.2852848470211029
10.356249809265137,192.3,0.2859887182712555
10.537500381469727,195.0,0.2934839427471161
10.712499618530273,197.7,0.2972254753112793
10.893750190734863,200.9,0.30477625131607056
11.068750381469727,204.8,0.31296876072883606
11.237500190734863,207.7,0.3204852044582367
11.412500381469727,210.3,0.3182514011859894
11.59375,213.7,0.3272452652454376
11.774999618530273,215.4,0.33243709802627563
11.949999809265137,217.7,0.33393481373786926
12.125,219.9,0.3331776559352875
12.300000190734863,222.2,0.34142157435417175
