torque,position,velocity,commanded torque,time interval
0.0,-21.12786865234375,-0.001567864092066884,0.0,0.0004296302795410156
0.0,-21.127883911132812,-0.005564989522099495,0.002356097596773101,0.007699251174926758
0.0,-21.127883911132812,0.0068342676386237144,0.004711613861719244,0.0031609535217285156
0.0,-21.12774658203125,0.06199086457490921,0.0070659676064463986,0.003201007843017578
0.0056388056837022305,-21.127975463867188,-0.04087398573756218,0.009418577929397006,0.0031778812408447266
0.009214033372700214,-21.127944946289062,-0.03596700355410576,0.01176886435917674,0.003216266632080078
0.01636507175862789,-21.128082275390625,-0.07806549221277237,0.014116246997777146,0.0032339096069335938
0.012197931297123432,-21.128067016601562,-0.02490430884063244,0.01646014666365679,0.0032999515533447266
0.015451645478606224,-21.128204345703125,-0.031838104128837585,0.01879998503464564,0.003271818161010742
0.014273245818912983,-21.12841796875,-0.0723678469657898,0.0211351847906374,0.0032291412353515625
0.024082308635115623,-21.128738403320312,-0.07281966507434845,0.023465169756034628,0.0060198307037353516
0.01885591819882393,-21.128875732421875,-0.010616300627589226,0.025789365041911427,0.006045341491699219
0.027859250083565712,-21.129150390625,-0.07247452437877655,0.02810719718785869,0.0032389163970947266
0.026482833549380302,-21.129409790039062,-0.03844558820128441,0.030418094303476872,0.003393888473510742
0.029410026967525482,-21.1297607421875,-0.10800940543413162,0.03272148620948138,0.0032410621643066406
0.03430934250354767,-21.12994384765625,-0.06773696094751358,0.0350168045783858,0.003259897232055664
0.036770228296518326,-21.130416870117188,-0.13398759067058563,0.037303483074728215,0.003258228302001953
0.03657514229416847,-21.130844116210938,-0.15439361333847046,0.03958095749480594,0.0033037662506103516
0.033173758536577225,-21.131332397460938,-0.1608630269765854,0.04184866590588439,0.003304004669189453
0.046735458076000214,-21.131759643554688,-0.1472715437412262,0.04410604878484559,0.003322124481201172
0.03266616538167,-21.13232421875,-0.12555405497550964,0.04635254915624211,0.0032699108123779297
0.04387982189655304,-21.133102416992188,-0.23788776993751526,0.04858761272972241,0.0032880306243896484
0.04517034441232681,-21.133895874023438,-0.2627677917480469,0.05081068803679371,0.0032639503479003906
0.043639421463012695,-21.134689331054688,-0.24512889981269836,0.05302122656688856,0.0032880306243896484
0.05060476437211037,-21.135696411132812,-0.31404638290405273,0.05521868290270169,0.003255128860473633
0.05580256134271622,-21.136749267578125,-0.3389515280723572,0.05740251485476346,0.0032279491424560547
0.05194094404578209,-21.138076782226562,-0.4182729125022888,0.05957218359521709,0.0032770633697509766
0.05683056637644768,-21.139389038085938,-0.4185550808906555,0.06172715379076631,0.0032958984375
0.05196080356836319,-21.140899658203125,-0.4833875894546509,0.0638668937347609,0.0033521652221679688
0.06068989634513855,-21.14239501953125,-0.44977903366088867,0.06599087547838726,0.0032558441162109375
0.06462984532117844,-21.144195556640625,-0.5140780806541443,0.06809857496093201,0.0033409595489501953
0.06890923529863358,-21.146102905273438,-0.5977541208267212,0.070189472139086,0.0032701492309570312
0.07390554249286652,-21.147857666015625,-0.5788105130195618,0.0722630511152573,0.003229856491088867
