torque,position,velocity,commanded torque,time interval
0.0,-18.5640869140625,0.0061586033552885056,0.0,0.0006480216979980469
0.0,-18.564041137695312,0.010914995335042477,0.003926829327955169,0.01856517791748047
0.0,-18.564071655273438,-0.0032663445454090834,0.007852689769532073,0.0033648014068603516
0.0,-18.564102172851562,-0.018589714542031288,0.011776612677410665,0.0033800601959228516
0.01114177517592907,-18.564056396484375,0.028265155851840973,0.015697629882328343,0.004029989242553711
0.018399614840745926,-18.564193725585938,-0.029677502810955048,0.019614773931961236,0.004431962966918945
0.018634671345353127,-18.564285278320312,-0.05197859928011894,0.023527078329628578,0.0036001205444335938
0.02188250795006752,-18.564346313476562,-0.026345528662204742,0.027433577772761317,0.0035059452056884766
0.03498821333050728,-18.564498901367188,-0.01143002137541771,0.031333308391076065,0.00341796875
0.042086318135261536,-18.56475830078125,-0.04642527922987938,0.035225307984395667,0.004006147384643555
0.029703613370656967,-18.565093994140625,-0.08388657122850418,0.03910861626005772,0.0040798187255859375
0.042582180351018906,-18.565444946289062,-0.11698675900697708,0.04298227506985238,0.003896951675415039
0.037067487835884094,-18.565765380859375,-0.1140124574303627,0.04684532864643115,0.004249095916748047
0.046407151967287064,-18.5660400390625,-0.11052992194890976,0.05069682383912812,0.0035109519958496094
0.05471983924508095,-18.56646728515625,-0.12289152294397354,0.054535810349135634,0.0034101009368896484
0.05898560956120491,-18.566864013671875,-0.11037302762269974,0.05836134096397634,0.0035011768341064453
0.06214099004864693,-18.567367553710938,-0.12720242142677307,0.0621724717912137,0.0035266876220703125
0.06861768662929535,-18.568084716796875,-0.20402003824710846,0.06596826249134323,0.0035982131958007812
0.06373751908540726,-18.568634033203125,-0.17468471825122833,0.06974777650980732,0.003732919692993164
0.06947982311248779,-18.569305419921875,-0.19731837511062622,0.07351008130807599,0.0037450790405273438
0.07232353091239929,-18.56988525390625,-0.17409485578536987,0.07725424859373685,0.003782987594604492
0.08358685672283173,-18.570556640625,-0.1679956167936325,0.08097935454953735,0.003718852996826172
0.07769093662500381,-18.571090698242188,-0.11443278193473816,0.08468448006132284,0.003576040267944336
0.08688802272081375,-18.571823120117188,-0.18377065658569336,0.08836871094481427,0.0036160945892333984
0.08910345286130905,-18.57244873046875,-0.15943022072315216,0.09203113817116948,0.003635883331298828
0.09359099715948105,-18.573196411132812,-0.23300373554229736,0.09567085809127245,0.0036330223083496094
0.0951506644487381,-18.573944091796875,-0.21944354474544525,0.09928697265869516,0.003866910934448242
0.10320276021957397,-18.575332641601562,-0.2151075154542923,0.10287858965127719,0.004297018051147461
0.10591358691453934,-18.576690673828125,-0.1348763108253479,0.10644482289126816,0.010223150253295898
0.10685138404369354,-18.577194213867188,-0.09184286743402481,0.10998479246397878,0.006669759750366211
0.1127844974398613,-18.577667236328125,-0.08689823746681213,0.11349762493488669,0.004004240036010742
0.11077858507633209,-18.578079223632812,-0.05317683890461922,0.11698245356514334,0.0038950443267822266
0.11672195792198181,-18.578567504882812,-0.11131402105093002,0.12043841852542883,0.00426173210144043
0.12272453308105469,-18.579071044921875,-0.13969554007053375,0.1238646671081019,0.00393223762512207
0.12049344927072525,-18.57965087890625,-0.13140636682510376,0.12726035393759283,0.0038437843322753906
